262169;[("'non-fiction'", 7.980084585273314), ("'historical-fiction'", 7.9320619003307264), ("'history'", 7.780827642541371), ("'young-adult'", 7.775217459459043), ("'holocaust'", 7.733707935526855), ("'biography'", 7.325009542860687), ("'fantasy'", 7.269774331454622), ("'short-stories'", 7.023281402667932), ("'chick-lit'", 6.753881522424424), ("'mermaids'", 6.607486762578517), ("'mythology'", 6.583134035967245), ("'fiction'", 6.386266359662073), ("'adventure'", 3.6609803589354435), ("'historical'", 3.4678746533276894), ("'romance'", 3.0904626871679324), ("'contemporary'", 3.028678718297365)]
26;[("'fiction'", 7.950024033253354), ("'non-fiction'", 7.9320619003307264), ("'classics'", 7.9320619003307264), ("'history'", 7.527578286817425), ("'biography'", 6.8848719779189915), ("'sports'", 3.6609803589354435), ("'animals'", 2.9261142570104908), ("'historical-fiction'", 2.841973938423137), ("'school'", 2.5624124106723025), ("'literature'", 2.5454732389601116)]
131099;[("'young-adult'", 7.972713174862063), ("'fiction'", 7.938805300078382), ("'chick-lit'", 7.9320619003307264), ("'classics'", 7.9320619003307264), ("'historical-fiction'", 7.850599178719654), ("'espionage'", 7.669003945311246), ("'mystery'", 7.542560700907961), ("'thriller'", 7.476876029448659), ("'italian-literature'", 7.405653859584193), ("'romance'", 7.008562344499127), ("'humor'", 6.4325671134476226), ("'japan'", 5.984908971143857), ("'canada'", 5.857000146032979), ("'comedy'", 5.106473772742569), ("'contemporary'", 3.008596762011208), ("'literary-fiction'", 2.841973938423137)]
32;[("'fiction'", 7.932196038441895), ("'contemporary'", 5.080090347781578), ("'novels'", 5.005816365822063), ("'literary-fiction'", 5.004030487101413), ("'adult-fiction'", 5.004030487101413)]
131105;[("'non-fiction'", 7.97856751668593), ("'time-travel'", 7.9565381001586095), ("'travel'", 7.9320619003307264), ("'fiction'", 7.760876705764244), ("'science-fiction'", 7.714202218619608), ("'historical-fiction'", 7.540646816867116), ("'memoir'", 7.505015128335084), ("'fantasy'", 5.7010459655142265), ("'italy'", 4.614241058341161), ("'romance'", 2.6130542843812776)]
87387;[("'fantasy'", 7.945459274418592), ("'dragonlance'", 5.888892596357017), ("'fiction'", 4.507606228099583), ("'science-fiction-fantasy'", 3.6431153524419138), ("'dragons'", 3.4022666834096)]
131108;[("'romance'", 7.833368366125777), ("'chick-lit'", 7.714202218619608), ("'romantic-suspense'", 6.892736107041212), ("'womens-fiction'", 6.769905458861354), ("'fiction'", 5.811815778882472), ("'mystery'", 5.13454870280973), ("'contemporary-romance'", 5.057259148850774), ("'contemporary'", 5.028369795728585)]
39;[("'horror'", 7.932196038441895), ("'mystery'", 7.807404584949203), ("'suspense'", 7.117690615434421), ("'fiction'", 6.391966544942941), ("'mystery-thriller'", 5.235668251175532), ("'thriller'", 5.121998647601253)]
42;[("'fiction'", 7.975384178583049), ("'horror'", 7.932196038441895), ("'thriller'", 7.733707935526855)]
262187;[("'fantasy'", 7.9320619003307264), ("'classics'", 7.272024253166956), ("'fiction'", 6.753881522424424), ("'science-fiction-fantasy'", 2.5361729556463817), ("'adventure'", 2.5352441876593605)]
44;[("'fiction'", 7.932196038441895), ("'short-stories'", 7.799933424633729), ("'christmas'", 7.621918816445527), ("'irish-literature'", 5.080090347781578), ("'chick-lit'", 5.080090347781578)]
131117;[("'romance'", 7.9320619003307264), ("'chick-lit'", 7.542560700907961), ("'contemporary-romance'", 7.524887892333634), ("'contemporary'", 4.614241058341161), ("'fiction'", 2.773585568019451)]
131122;[("'fantasy'", 7.9320619003307264), ("'young-adult'", 7.827659312077134), ("'fiction'", 5.13454870280973), ("'childrens'", 2.6130542843812776)]
51;[("'fiction'", 7.9320619003307264), ("'thriller'", 7.54285284248644), ("'mystery'", 7.497672461290443), ("'legal-thriller'", 4.875343157259945)]
53;[("'classics'", 7.9794433043163595), ("'fiction'", 7.9320619003307264), ("'historical-fiction'", 7.098909978358972), ("'war'", 4.109132832816584), ("'politics'", 3.4678746533276894), ("'psychology'", 3.140749998923084), ("'spirituality'", 3.140749998923084), ("'self-help'", 2.9528183755153954), ("'non-fiction'", 2.8454563758484057), ("'italy'", 2.6130542843812776), ("'literature'", 2.59168406680994), ("'health'", 2.5776558067946684), ("'world-war-i'", 2.575148984762728)]
131126;[("'non-fiction'", 7.93212896938631), ("'cookbooks'", 7.9320619003307264), ("'horror'", 7.9158146771124125), ("'fiction'", 7.8750960273803114), ("'memoir'", 7.788888782685285), ("'psychology'", 7.770747658891829), ("'medical'", 7.643100515096474), ("'vegetarian'", 7.631590806004508), ("'food'", 7.631590806004508), ("'magical-realism'", 7.621918816445527), ("'biography'", 7.61359047850299), ("'gothic'", 7.325009542860687), ("'historical-fiction'", 6.9951716090086435), ("'literature'", 6.753881522424424), ("'romance'", 6.622513729503838), ("'spain'", 6.6051466397928404), ("'young-adult'", 6.516188405089839), ("'crime'", 6.49586276782417), ("'science-fiction'", 6.42493796129328), ("'mystery'", 6.342144218452599), ("'spanish-literature'", 6.309434877481822), ("'childrens'", 6.265758056387218), ("'fantasy'", 5.96553380399685), ("'suspense'", 5.5361635590827145), ("'thriller'", 5.397932227867075), ("'war'", 5.387010044045666), ("'classics'", 5.353467279765227), ("'spirituality'", 5.300657417872444), ("'latin-american'", 5.023239642143005), ("'adult'", 5.001301978181573), ("'vegan'", 4.614241058341161), ("'adventure'", 4.614219480347144), ("'novels'", 3.9713899120332847), ("'supernatural'", 3.921637958302355), ("'portuguese-literature'", 2.9261142570104908), ("'portugal'", 2.9261142570104908), ("'contemporary'", 2.6575306183198735), ("'paranormal'", 2.541110650199048)]
56;[("'young-adult'", 7.9320619003307264), ("'western'", 7.917143942460582), ("'fiction'", 7.7111582084233765), ("'historical-fiction'", 7.615837660690417), ("'classics'", 5.300657417872444), ("'historical'", 5.011839989068153), ("'pakistan'", 3.028678718297365), ("'teen'", 2.6130542843812776)]
262203;[("'non-fiction'", 7.9320619003307264), ("'language'", 7.4405161467594105), ("'writing'", 7.338525951732754), ("'classics'", 6.4449499681513736)]
64;[]
131137;[("'psychology'", 7.971564927644805), ("'non-fiction'", 7.932196038441895), ("'christian'", 7.763057280211854), ("'chick-lit'", 7.763057280211854), ("'fiction'", 7.763057280211854), ("'christian-fiction'", 7.763057280211854), ("'spirituality'", 7.405653859584193), ("'fantasy'", 6.02532035122192), ("'religion'", 5.652665859394212), ("'new-york'", 5.228787286458277), ("'humor'", 5.228787286458277), ("'self-help'", 5.023239642143005), ("'science'", 5.023239642143005)]
67;[("'russia'", 7.932196038441895), ("'philosophy'", 7.7720604077799), ("'russian-literature'", 7.7720604077799), ("'fiction'", 7.7720604077799)]
69;[("'classics'", 7.932196038441895), ("'fiction'", 7.621918816445527), ("'literature'", 5.011839989068153), ("'romance'", 5.008329044026974), ("'historical-fiction'", 5.00277514257047)]
70;[]
131143;[("'fiction'", 6.466096905821077), ("'mystery'", 6.2522863202588255), ("'thriller'", 6.193755662628824), ("'suspense'", 5.182658827423154), ("'crime'", 3.876426073964875), ("'legal-thriller'", 2.7428834589430506)]
73;[("'chick-lit'", 4.999997773200258), ("'romance'", 4.548346513869914), ("'fiction'", 4.548346513869914), ("'adult-fiction'", 2.540211699776749), ("'humor'", 2.5359707137210807)]
75;[("'self-help'", 4.999997773200258), ("'non-fiction'", 4.999997773200258)]
87394;[("'fiction'", 7.932196038441895), ("'china'", 7.776941005323668), ("'historical-fiction'", 7.776941005323668), ("'literature'", 7.739941924070635), ("'asian-literature'", 5.8366588669898976)]
78;[("'mystery'", 7.980471334218216), ("'young-adult'", 7.975384178583049), ("'historical-fiction'", 7.714202218619608), ("'fiction'", 6.902417228870611), ("'historical'", 5.300657417872444)]
65549;[("'non-fiction'", 7.9320619003307264), ("'history'", 7.527578286817425), ("'mystery'", 6.8975351608872915), ("'biography'", 6.8848719779189915), ("'art'", 6.543573650740425), ("'fiction'", 5.657040466102769), ("'italy'", 5.118802276462562), ("'historical-fiction'", 4.999997773200258), ("'literary-fiction'", 4.996785101938723), ("'academia'", 4.981499805185073), ("'contemporary'", 4.953406480282148), ("'crime'", 4.2713588395090065), ("'humor'", 4.123007623381156), ("'sports'", 3.6609803589354435), ("'animals'", 2.9261142570104908), ("'historical'", 2.672761800148172)]
81;[("'fiction'", 4.999997773200258), ("'canada'", 4.37215067407452), ("'historical-fiction'", 3.1483869254286683), ("'literature'", 2.645456867223481)]
82;[]
83;[("'humor'", 7.932196038441895), ("'non-fiction'", 7.834484176542188)]
85;[("'fiction'", 4.999997773200258), ("'chick-lit'", 4.999849608985687), ("'humor'", 4.422005554426532), ("'romance'", 2.6229474395309413), ("'contemporary'", 2.6229474395309413)]
131158;[("'fiction'", 7.9320619003307264), ("'historical-fiction'", 7.505015128335084), ("'classics'", 7.497672461290443), ("'african-american'", 2.9261142570104908), ("'school'", 2.7185642265226324)]
87;[("'biography'", 7.980084585273314), ("'politics'", 7.932196038441895), ("'history'", 5.471065785147746), ("'non-fiction'", 5.471065785147746)]
88;[("'western'", 7.932196038441895), ("'fiction'", 7.758285714736949), ("'historical-fiction'", 5.032143347147952)]
152932;[("'mystery'", 7.932196038441895), ("'crime'", 7.47775590046505), ("'fiction'", 7.325009542860687), ("'classics'", 5.016665567056078), ("'detective'", 5.016665567056078)]
91;[("'fiction'", 7.972254022594323), ("'classics'", 7.9320619003307264), ("'young-adult'", 2.841973938423137), ("'literature'", 2.5624124106723025)]
92;[("'fantasy'", 7.932196038441895), ("'classics'", 7.736944856865816), ("'fiction'", 7.626120858927345), ("'adventure'", 4.385350428741596), ("'science-fiction-fantasy'", 3.8599331023521026), ("'epic-fantasy'", 2.6130542843812776)]
131166;[("'non-fiction'", 7.763057280211854), ("'memoir'", 7.763057280211854), ("'biography'", 7.4405457562494135), ("'fiction'", 4.999997773200258), ("'historical-fiction'", 3.922683793593326), ("'novels'", 2.588649248755571), ("'literary-fiction'", 2.5757618457426243), ("'literature'", 2.564959864938569)]
152933;[("'science-fiction'", 7.932196038441895), ("'young-adult'", 7.692477557035306), ("'school'", 6.902417228870611), ("'classics'", 5.7010459655142265), ("'fiction'", 5.7010459655142265)]
97;[("'mystery'", 7.932196038441895), ("'fiction'", 7.7720604077799), ("'suspense'", 7.134275772236577), ("'mystery-thriller'", 5.578702473581173)]
99;[("'business'", 7.935060944085461), ("'chick-lit'", 7.932196038441895), ("'travel'", 7.932196038441895), ("'italy'", 7.932196038441895), ("'romance'", 7.766370609385815), ("'contemporary'", 7.763395584482608), ("'short-stories'", 7.763057280211854), ("'anthologies'", 7.746651578533163), ("'finance'", 7.729820093574076), ("'memoir'", 7.540646816867116), ("'essays'", 6.902417228870611), ("'non-fiction'", 6.73542929228109), ("'self-help'", 6.4449499681513736), ("'contemporary-romance'", 6.302324703683796), ("'fiction'", 6.237099317988529), ("'mystery'", 6.14135475301144), ("'humor'", 5.235668251175532), ("'historical'", 4.123007623381156), ("'finances'", 3.0297793600688148), ("'biography'", 2.841973938423137), ("'buisness'", 2.640209428084265), ("'historical-fiction'", 2.5776558067946684), ("'entrepreneurship'", 2.575148984762728)]
262245;[("'fantasy'", 7.9320619003307264), ("'fiction'", 7.194235503814807), ("'historical-fiction'", 4.875343157259945), ("'arthurian'", 2.552670237772536), ("'science-fiction-fantasy'", 2.5370491904479757)]
102;[("'glbt'", 7.932196038441895), ("'romance'", 7.932196038441895)]
131089;[("'fiction'", 7.9320619003307264)]
262248;[("'mystery'", 7.93212896938631), ("'historical-fiction'", 7.879751103120905), ("'fiction'", 6.434890474531424), ("'historical'", 5.471065785147746), ("'crime'", 4.04417117680749), ("'classics'", 2.59168406680994), ("'mystery-thriller'", 2.5361729556463817)]
131177;[("'fiction'", 7.932196038441895)]
131178;[("'non-fiction'", 7.93212896938631), ("'humor'", 7.743281104684746), ("'parenting'", 7.367441160340961), ("'comedy'", 5.140040099177788), ("'funny'", 5.059663635317614), ("'fiction'", 4.999997773200258), ("'mystery'", 4.884297812090116), ("'health'", 4.614241058341161), ("'thriller'", 4.46705317003254), ("'legal-thriller'", 3.815212281678367), ("'self-help'", 3.298629297499784)]
107;[("'science-fiction'", 7.975384178583049), ("'star-trek'", 7.932196038441895), ("'star-trek-the-next-generation'", 5.140040099177788), ("'fiction'", 5.140040099177788), ("'science-fiction-fantasy'", 5.001077842988989)]
109;[("'fiction'", 4.999997773200258), ("'young-adult'", 4.998216973756352), ("'classics'", 4.653803389730792), ("'realistic-fiction'", 2.5433645790025325), ("'novels'", 2.5359707137210807)]
110;[("'babylon-5'", 7.763057280211854), ("'science-fiction'", 7.763057280211854), ("'fiction'", 6.02532035122192), ("'media-tie-in'", 5.103936714592655), ("'tv'", 5.022109840042942)]
262257;[("'vampires'", 7.94919299699013), ("'non-fiction'", 7.937522060744731), ("'reference'", 7.760876705764244), ("'horror'", 6.4646335719770125), ("'supernatural'", 5.023239642143005)]
114;[("'romance'", 7.93212896938631), ("'thriller'", 7.5161005722968675), ("'mystery'", 7.483240684559778), ("'contemporary-romance'", 7.405653859584193), ("'fiction'", 7.168530750610103), ("'contemporary'", 6.302324703683796), ("'mystery-thriller'", 5.984908971143857), ("'suspense'", 5.426199045554114), ("'action'", 5.016665567056078), ("'crime'", 3.4678746533276894)]
131191;[("'fiction'", 7.932196038441895), ("'chick-lit'", 7.635463505165582), ("'romance'", 7.47775590046505), ("'contemporary'", 5.509658847206525), ("'adult'", 5.140040099177788), ("'literature'", 5.106473772742569)]
262268;[("'non-fiction'", 7.9320619003307264), ("'feminism'", 7.9320619003307264), ("'fiction'", 7.9320619003307264), ("'short-stories'", 7.9320619003307264), ("'contemporary'", 2.7185642265226324), ("'anthologies'", 2.674851808555482), ("'british-literature'", 2.540377121543038)]
125;[("'non-fiction'", 7.9320619003307264), ("'mystery'", 7.458058556880495), ("'true-crime'", 7.338525951732754), ("'crime'", 3.028678718297365)]
262271;[("'science-fiction'", 7.97856751668593), ("'star-trek'", 7.9320619003307264), ("'parenting'", 7.9320619003307264), ("'mystery'", 7.9320619003307264), ("'non-fiction'", 7.846609897046796), ("'health'", 7.524887892333634), ("'animals'", 6.607486762578517), ("'fiction'", 6.510400335098971), ("'literature'", 5.136846271722124), ("'crime'", 5.13454870280973), ("'drama'", 4.109132832816584), ("'contemporary'", 4.077450771734384), ("'detective'", 2.7185642265226324), ("'family'", 2.7185642265226324), ("'cookbooks'", 2.7185642265226324), ("'star-trek-the-next-generation'", 2.575148984762728), ("'british-literature'", 2.552670237772536), ("'science-fiction-fantasy'", 2.5352021569710934)]
131200;[("'comics'", 7.954110370935316), ("'graphic-novels'", 7.932196038441895), ("'fantasy'", 7.780827642541371), ("'fiction'", 5.080090347781578), ("'horror'", 5.008329044026974)]
129;[("'fiction'", 7.932196038441895), ("'historical-fiction'", 7.6826131314565105), ("'romance'", 5.471065785147746), ("'chick-lit'", 5.106473772742569), ("'contemporary'", 5.008329044026974)]
131202;[("'young-adult'", 7.955314708508328), ("'horror'", 7.773095573732671), ("'fantasy'", 7.5175668920076335), ("'thriller'", 7.3946109594944165), ("'fiction'", 7.363433579134404), ("'witches'", 6.695281415364025), ("'paranormal'", 6.0130282726192), ("'romance'", 5.62898030842356), ("'short-stories'", 5.290521698148105), ("'suspense'", 3.875493208345278)]
152939;[("'fiction'", 7.9320619003307264), ("'contemporary'", 3.028678718297365)]
133;[("'humor'", 7.9320619003307264), ("'non-fiction'", 6.753881522424424), ("'biography'", 3.298629297499784), ("'southern'", 2.575148984762728), ("'comedy'", 2.575148984762728)]
262279;[("'non-fiction'", 4.999956656923769), ("'self-help'", 4.999244565818004), ("'outdoors'", 4.820496355217076), ("'psychology'", 4.508908271188449), ("'travel'", 4.18612789536545), ("'humor'", 4.18612789536545), ("'reference'", 3.531501235661984), ("'spirituality'", 3.247790189645601)]
262280;[("'science-fiction'", 7.763057280211854), ("'fantasy'", 7.761215291591085), ("'fiction'", 6.02532035122192), ("'science-fiction-fantasy'", 5.3635010713092335)]
262281;[("'romance'", 7.941223973791272), ("'spirituality'", 7.932196038441895), ("'chick-lit'", 7.932196038441895), ("'historical-fiction'", 7.932196038441895), ("'fiction'", 7.823337916509935), ("'non-fiction'", 7.669588460733493), ("'adult'", 7.47775590046505), ("'self-help'", 6.302324703683796), ("'holocaust'", 5.578702473581173), ("'world-war-ii'", 5.378540075049297), ("'germany'", 5.300657417872444), ("'young-adult'", 5.235668251175532), ("'childrens'", 5.235668251175532), ("'religion'", 5.043991165815246), ("'inspirational'", 5.043991165815246)]
141;[("'fantasy'", 7.9320619003307264)]
131214;[("'fiction'", 7.978664808259042), ("'short-stories'", 7.850599178719654), ("'humor'", 7.760876705764244), ("'canada'", 7.691877952296478)]
131217;[("'non-fiction'", 7.963903182033806), ("'memoir'", 7.9320619003307264), ("'parenting'", 7.894702333615211), ("'biography'", 2.6130542843812776), ("'humor'", 2.552670237772536)]
131218;[("'fiction'", 7.9320619003307264), ("'contemporary'", 2.7185642265226324), ("'novels'", 2.575148984762728), ("'literature'", 2.5624124106723025), ("'literary-fiction'", 2.5370491904479757)]
152942;[("'philosophy'", 7.932196038441895), ("'fiction'", 7.8512669746122405), ("'fantasy'", 7.763057280211854), ("'historical-fiction'", 7.300614912917998), ("'classics'", 6.3581923649568255), ("'humor'", 6.1646819360764775), ("'novels'", 5.850255547985241), ("'historical'", 5.471065785147746), ("'comedy'", 5.378540075049297), ("'british-literature'", 5.280599451236226), ("'contemporary'", 5.197602821052687), ("'art'", 5.059663635317614), ("'travel'", 5.023239642143005), ("'spirituality'", 5.023239642143005), ("'literature'", 3.926906963745645), ("'school'", 3.911250470557644), ("'african-american'", 2.9261142570104908), ("'mystery'", 2.5454732389601116)]
262295;[("'romance'", 7.763057280211854), ("'fiction'", 7.589035580280896), ("'contemporary-romance'", 7.308201591144287)]
262298;[("'horror'", 7.939122774467684), ("'fantasy'", 7.760876705764244), ("'vampires'", 7.691877952296478), ("'fiction'", 5.313448016915028), ("'novels'", 4.642891535032774), ("'literature'", 4.123007623381156), ("'paranormal'", 3.987754613213963), ("'thriller'", 2.5370491904479757)]
131098;[("'mystery'", 7.763057280211854), ("'fiction'", 7.762797533974551)]
91660;[("'classics'", 7.9320619003307264), ("'fantasy'", 7.908294742775865), ("'philosophy'", 7.7022671993518275), ("'novels'", 6.753881522424424)]
131233;[("'mystery'", 7.955363354294884), ("'christian-fiction'", 7.950024033253354), ("'fiction'", 7.8332272468313375), ("'crime'", 7.651864774125341), ("'african-american'", 7.524887892333634), ("'christian'", 7.4405161467594105), ("'thriller'", 5.312419128553787), ("'chick-lit'", 3.875493208345278), ("'african-american-literature'", 2.674851808555482), ("'contemporary'", 2.674851808555482), ("'mystery-thriller'", 2.6130542843812776)]
162;[("'regency'", 4.999997773200258)]
262171;[("'mystery'", 4.999997773200258), ("'fiction'", 4.999997773200258), ("'historical-fiction'", 3.701094130788105), ("'thriller'", 2.7879126144946205), ("'crime'", 2.604279744892507)]
131236;[("'fiction'", 4.999997773200258), ("'novels'", 2.564959864938569), ("'contemporary'", 2.5561786246861855), ("'nature'", 2.5490675613545832)]
165;[("'chick-lit'", 7.973518230852379), ("'fiction'", 5.229375341375403), ("'thriller'", 4.508908271188449), ("'crime'", 3.9501873523799604), ("'mystery'", 3.7888267899974633), ("'southern'", 3.1522466560385), ("'suspense'", 3.0568118114690837)]
131238;[("'science-fiction'", 7.953955281893034), ("'fantasy'", 7.727901613304378), ("'young-adult'", 7.697865200478298), ("'historical-fiction'", 7.490120378404858), ("'animals'", 7.3946109594944165), ("'fiction'", 7.1509316013551345), ("'adventure'", 7.001444723300609), ("'aliens'", 5.660146562705659), ("'childrens'", 4.320456986418244), ("'magic'", 2.575148984762728)]
262311;[("'literature'", 7.739941924070635), ("'short-stories'", 7.716398298315575), ("'france'", 7.5464501276769), ("'classics'", 7.325009542860687), ("'school'", 7.325009542860687), ("'legal-thriller'", 6.14135475301144), ("'mystery'", 5.870043557220366), ("'fiction'", 5.66938828362908), ("'humor'", 5.290521698148105), ("'crime'", 5.249536057484999), ("'mystery-thriller'", 5.080090347781578), ("'thriller'", 5.045951428380602), ("'food'", 5.022109840042942), ("'20th-century'", 4.999732576357586), ("'action'", 4.771977001707677), ("'espionage'", 4.771977001707677), ("'suspense'", 3.7828600413287665), ("'non-fiction'", 2.7740855032882137), ("'true-crime'", 2.5776558067946684)]
169;[("'fiction'", 7.980084585273314), ("'romance'", 7.932196038441895), ("'contemporary'", 5.300657417872444)]
131243;[("'non-fiction'", 7.93212896938631), ("'reference'", 7.86405496668662), ("'trivia'", 7.476876029448659), ("'comedy'", 5.578702473581173), ("'humor'", 5.48043737836963), ("'science'", 4.020259353682759)]
262317;[("'novels'", 7.946183648604642), ("'mystery-thriller'", 7.665197426357656), ("'fiction'", 6.51674094359748), ("'thriller'", 6.484595680946612), ("'mystery'", 6.152823234716501), ("'suspense'", 6.08695134483963), ("'romance'", 5.300657417872444), ("'crime'", 3.6674358205360202)]
131246;[("'mystery'", 7.932196038441895), ("'cozy-mystery'", 7.7720604077799), ("'fiction'", 5.984908971143857)]
176;[("'fiction'", 2.5776558067946684)]
178;[("'mystery'", 7.763057280211854), ("'thriller'", 7.635463505165582), ("'fiction'", 7.195735717698073), ("'suspense'", 6.999274718844121), ("'crime'", 5.770187822352833)]
262325;[("'non-fiction'", 7.932196038441895), ("'adventure'", 7.47775590046505), ("'memoir'", 6.622513729503838), ("'travel'", 5.235668251175532), ("'biography'", 5.140040099177788)]
131254;[("'fiction'", 7.956394450718038), ("'horror'", 7.932196038441895), ("'historical-fiction'", 7.932196038441895), ("'fantasy'", 6.769905458861354), ("'historical'", 5.471065785147746), ("'short-stories'", 5.235668251175532), ("'art'", 5.059663635317614), ("'classics'", 5.043991165815246)]
183;[("'fiction'", 7.96361604680038), ("'france'", 7.9575781458619606), ("'german-literature'", 7.946183648604642), ("'non-fiction'", 7.932196038441895), ("'classics'", 7.9320619003307264), ("'philosophy'", 7.665197426357656), ("'humor'", 7.537369212379361), ("'dystopia'", 7.4405161467594105), ("'essays'", 7.023281402667932), ("'psychology'", 7.023281402667932), ("'spanish-literature'", 7.023281402667932), ("'novels'", 6.607486762578517), ("'science-fiction'", 6.2092674939722485), ("'contemporary'", 5.7010459655142265), ("'short-stories'", 5.300657417872444), ("'young-adult'", 5.106473772742569), ("'science-fiction-fantasy'", 5.059663635317614), ("'fantasy'", 5.059663635317614), ("'literature'", 4.732414819771456)]
185;[("'classics'", 7.9320619003307264), ("'fiction'", 7.59002431030571), ("'mystery'", 7.104041873885645), ("'romance'", 3.028678718297365), ("'gothic'", 2.841973938423137)]
100390;[]
131260;[("'fiction'", 4.999997773200258), ("'contemporary'", 2.6229474395309413), ("'novels'", 2.5561786246861855), ("'literature'", 2.5490675613545832), ("'literary-fiction'", 2.5340563485291785)]
109258;[("'fiction'", 4.999997773200258), ("'historical-fiction'", 4.107902754447164), ("'short-stories'", 2.7428834589430506), ("'novels'", 2.645456867223481)]
190;[]
131265;[("'memoir'", 7.932196038441895), ("'non-fiction'", 7.932196038441895), ("'biography'", 6.622513729503838), ("'humor'", 5.984908971143857)]
157129;[("'non-fiction'", 2.5776558067946684)]
131269;[("'mystery'", 7.9320619003307264), ("'fiction'", 7.537287763510929), ("'suspense'", 6.4449499681513736), ("'paranormal'", 6.4449499681513736), ("'supernatural'", 3.298629297499784)]
131271;[("'fiction'", 7.932196038441895), ("'contemporary'", 5.182658827423154), ("'chick-lit'", 5.106473772742569)]
131273;[("'fiction'", 7.975384178583049), ("'science-fiction'", 7.932196038441895), ("'cyberpunk'", 7.733707935526855)]
202;[("'mystery'", 7.763057280211854), ("'fiction'", 7.71508593290593), ("'suspense'", 5.770187822352833), ("'crime'", 5.5449439961626625), ("'thriller'", 5.077997366466644)]
131275;[("'romance'", 7.932196038441895), ("'contemporary-romance'", 7.6826131314565105), ("'paranormal'", 7.59615953881021), ("'romantic-suspense'", 7.47775590046505), ("'mystery'", 5.8366588669898976), ("'contemporary'", 5.759947414030368), ("'fiction'", 5.300657417872444)]
131276;[("'horror'", 7.932196038441895), ("'fiction'", 7.834484176542188), ("'thriller'", 7.7720604077799), ("'mystery'", 7.134275772236577)]
131278;[("'fiction'", 7.9625704505644626), ("'mystery'", 7.9320619003307264), ("'crime'", 7.104041873885645), ("'detective'", 5.13454870280973)]
212;[("'classics'", 7.932196038441895), ("'historical-fiction'", 7.776941005323668), ("'young-adult'", 6.14135475301144), ("'fiction'", 5.300657417872444)]
262357;[("'school'", 7.948990341512328), ("'fiction'", 7.93212896938631), ("'classics'", 7.736890101692956), ("'military'", 7.524887892333634), ("'non-fiction'", 7.505015128335084), ("'science-fiction'", 6.6455351379099685), ("'read-for-school'", 6.4449499681513736), ("'literature'", 5.05352104165294), ("'humor'", 3.90540861796913)]
215;[("'non-fiction'", 7.763057280211854), ("'biography'", 7.762593696036914), ("'memoir'", 7.469452149914901), ("'autobiography'", 7.377102369487138)]
131288;[("'biography'", 4.999997773200258), ("'non-fiction'", 4.999798135917426), ("'crime'", 3.863577787481919), ("'psychology'", 3.0568118114690837), ("'fiction'", 2.8313603854187126), ("'science'", 2.645456867223481), ("'mathematics'", 2.588649248755571), ("'mystery'", 2.5776558067946684)]
